date,Afghanistan (gestorben),Afghanistan (positiv),Ägypten (gestorben),Ägypten (positiv),Albanien (gestorben),Albanien (positiv),Algerien (gestorben),Algerien (positiv),Andorra (gestorben),Andorra (positiv),Angola (gestorben),Angola (positiv),Antigua.und.Barbuda (gestorben),Antigua.und.Barbuda (positiv),Äquatorialguinea (gestorben),Äquatorialguinea (positiv),Argentinien (gestorben),Argentinien (positiv),Armenien (gestorben),Armenien (positiv),Aserbaidschan (gestorben),Aserbaidschan (positiv),Äthiopien (gestorben),Äthiopien (positiv),Australien (gestorben),Australien (positiv),Bahamas (gestorben),Bahamas (positiv),Bahrain (gestorben),Bahrain (positiv),Bangladesch (gestorben),Bangladesch (positiv),Barbados (gestorben),Barbados (positiv),Belarus (gestorben),Belarus (positiv),Belgien (gestorben),Belgien (positiv),Belize (gestorben),Belize (positiv),Benin (gestorben),Benin (positiv),Bhutan (gestorben),Bhutan (positiv),Bolivien (gestorben),Bolivien (positiv),Bosnien.und.Herzegowina (gestorben),Bosnien.und.Herzegowina (positiv),Botswana (gestorben),Botswana (positiv),Brasilien (gestorben),Brasilien (positiv),Brunei (gestorben),Brunei (positiv),Bulgarien (gestorben),Bulgarien (positiv),Burkina.Faso (gestorben),Burkina.Faso (positiv),Burundi (gestorben),Burundi (positiv),Chile (gestorben),Chile (positiv),China (gestorben),China (positiv),Costa.Rica (gestorben),Costa.Rica (positiv),Dänemark (gestorben),Dänemark (positiv),Deutschland (gestorben),Deutschland (positiv),Dominica (gestorben),Dominica (positiv),Dominikanische.Republik (gestorben),Dominikanische.Republik (positiv),DR.Kongo (gestorben),DR.Kongo (positiv),Dschibuti (gestorben),Dschibuti (positiv),Ecuador (gestorben),Ecuador (positiv),El.Salvador (gestorben),El.Salvador (positiv),Elfenbeinküste (gestorben),Elfenbeinküste (positiv),Eritrea (gestorben),Eritrea (positiv),Estland (gestorben),Estland (positiv),Eswatini (gestorben),Eswatini (positiv),Fiji (gestorben),Fiji (positiv),Finnland (gestorben),Finnland (positiv),Frankreich (gestorben),Frankreich (positiv),Gabun (gestorben),Gabun (positiv),Gambia (gestorben),Gambia (positiv),Georgien (gestorben),Georgien (positiv),Ghana (gestorben),Ghana (positiv),Grenada (gestorben),Grenada (positiv),Griechenland (gestorben),Griechenland (positiv),Großbritannien (gestorben),Großbritannien (positiv),Guatemala (gestorben),Guatemala (positiv),Guinea (gestorben),Guinea (positiv),Guinea.Bissau (gestorben),Guinea.Bissau (positiv),Guyana (gestorben),Guyana (positiv),Haiti (gestorben),Haiti (positiv),Honduras (gestorben),Honduras (positiv),Indien (gestorben),Indien (positiv),Indonesien (gestorben),Indonesien (positiv),Irak (gestorben),Irak (positiv),Iran (gestorben),Iran (positiv),Irland (gestorben),Irland (positiv),Island (gestorben),Island (positiv),Israel (gestorben),Israel (positiv),Italien (gestorben),Italien (positiv),Jamaika (gestorben),Jamaika (positiv),Japan (gestorben),Japan (positiv),Jemen (gestorben),Jemen (positiv),Jordanien (gestorben),Jordanien (positiv),Kambodscha (gestorben),Kambodscha (positiv),Kamerun (gestorben),Kamerun (positiv),Kanada (gestorben),Kanada (positiv),Kap.Verde (gestorben),Kap.Verde (positiv),Kasachstan (gestorben),Kasachstan (positiv),Katar (gestorben),Katar (positiv),Kenia (gestorben),Kenia (positiv),Kirgisistan (gestorben),Kirgisistan (positiv),Kiribati (gestorben),Kiribati (positiv),Kolumbien (gestorben),Kolumbien (positiv),Komoren (gestorben),Komoren (positiv),Kongo (gestorben),Kongo (positiv),Kosovo (gestorben),Kosovo (positiv),Kroatien (gestorben),Kroatien (positiv),Kuba (gestorben),Kuba (positiv),Kuwait (gestorben),Kuwait (positiv),Laos (gestorben),Laos (positiv),Lesotho (gestorben),Lesotho (positiv),Lettland (gestorben),Lettland (positiv),Libanon (gestorben),Libanon (positiv),Liberia (gestorben),Liberia (positiv),Libyen (gestorben),Libyen (positiv),Liechtenstein (gestorben),Liechtenstein (positiv),Litauen (gestorben),Litauen (positiv),Luxemburg (gestorben),Luxemburg (positiv),Madagaskar (gestorben),Madagaskar (positiv),Malawi (gestorben),Malawi (positiv),Malaysia (gestorben),Malaysia (positiv),Malediven (gestorben),Malediven (positiv),Mali (gestorben),Mali (positiv),Malta (gestorben),Malta (positiv),Marokko (gestorben),Marokko (positiv),Marshallinseln (gestorben),Marshallinseln (positiv),Mauretanien (gestorben),Mauretanien (positiv),Mauritius (gestorben),Mauritius (positiv),Mexiko (gestorben),Mexiko (positiv),Mikronesien (gestorben),Mikronesien (positiv),Moldawien (gestorben),Moldawien (positiv),Monaco (gestorben),Monaco (positiv),Mongolei (gestorben),Mongolei (positiv),Montenegro (gestorben),Montenegro (positiv),Mosambik (gestorben),Mosambik (positiv),Myanmar (gestorben),Myanmar (positiv),Namibia (gestorben),Namibia (positiv),Nepal (gestorben),Nepal (positiv),Neuseeland (gestorben),Neuseeland (positiv),Nicaragua (gestorben),Nicaragua (positiv),Niederlande (gestorben),Niederlande (positiv),Niger (gestorben),Niger (positiv),Nigeria (gestorben),Nigeria (positiv),Nordmazedonien (gestorben),Nordmazedonien (positiv),Norwegen (gestorben),Norwegen (positiv),Oman (gestorben),Oman (positiv),Österreich (gestorben),Österreich (positiv),Osttimor (gestorben),Osttimor (positiv),Pakistan (gestorben),Pakistan (positiv),Palästina (gestorben),Palästina (positiv),Palau (gestorben),Palau (positiv),Panama (gestorben),Panama (positiv),Papua.Neuguinea (gestorben),Papua.Neuguinea (positiv),Paraguay (gestorben),Paraguay (positiv),Peru (gestorben),Peru (positiv),Philippinen (gestorben),Philippinen (positiv),Polen (gestorben),Polen (positiv),Portugal (gestorben),Portugal (positiv),Ruanda (gestorben),Ruanda (positiv),Rumänien (gestorben),Rumänien (positiv),Russland (gestorben),Russland (positiv),Saint.Lucia (gestorben),Saint.Lucia (positiv),Salomon.Inseln (gestorben),Salomon.Inseln (positiv),Sambia (gestorben),Sambia (positiv),Samoa (gestorben),Samoa (positiv),San.Marino (gestorben),San.Marino (positiv),São.Tomé.und.Príncipe (gestorben),São.Tomé.und.Príncipe (positiv),Saudi.Arabien (gestorben),Saudi.Arabien (positiv),Schweden (gestorben),Schweden (positiv),Schweiz (gestorben),Schweiz (positiv),Senegal (gestorben),Senegal (positiv),Serbien (gestorben),Serbien (positiv),Seychellen (gestorben),Seychellen (positiv),Sierra.Leone (gestorben),Sierra.Leone (positiv),Simbabwe (gestorben),Simbabwe (positiv),Singapur (gestorben),Singapur (positiv),Slowakei (gestorben),Slowakei (positiv),Slowenien (gestorben),Slowenien (positiv),Somalia (gestorben),Somalia (positiv),Spanien (gestorben),Spanien (positiv),Sri.Lanka (gestorben),Sri.Lanka (positiv),St..Kitts.und.Nevis (gestorben),St..Kitts.und.Nevis (positiv),St..Vincent.Grenadines (gestorben),St..Vincent.Grenadines (positiv),Südafrika (gestorben),Südafrika (positiv),Sudan (gestorben),Sudan (positiv),Südkorea (gestorben),Südkorea (positiv),Südsudan (gestorben),Südsudan (positiv),Surinam (gestorben),Surinam (positiv),Syrien (gestorben),Syrien (positiv),Tadschikistan (gestorben),Tadschikistan (positiv),Taiwan (gestorben),Taiwan (positiv),Tansania (gestorben),Tansania (positiv),Thailand (gestorben),Thailand (positiv),Togo (gestorben),Togo (positiv),Trinidad.Tobago (gestorben),Trinidad.Tobago (positiv),Tschad (gestorben),Tschad (positiv),Tschechien (gestorben),Tschechien (positiv),Tunesien (gestorben),Tunesien (positiv),Türkei (gestorben),Türkei (positiv),Uganda (gestorben),Uganda (positiv),Ukraine (gestorben),Ukraine (positiv),Ungarn (gestorben),Ungarn (positiv),Uruguay (gestorben),Uruguay (positiv),USA (gestorben),USA (positiv),Usbekistan (gestorben),Usbekistan (positiv),Vanuatu (gestorben),Vanuatu (positiv),Vatikan (gestorben),Vatikan (positiv),Venezuela (gestorben),Venezuela (positiv),Vereinigte.Arabische.Emirate (gestorben),Vereinigte.Arabische.Emirate (positiv),Vietnam (gestorben),Vietnam (positiv),Zentralafrikanische.Republik (gestorben),Zentralafrikanische.Republik (positiv),Zypern (gestorben),Zypern (positiv)
2021-06-10,46,1539,41,794,0,9,8,340,0,8,4,169,0,0,0,10,581,25958,4,69,3,82,7,199,0,12,0,17,20,1328,38,2059,0,1,10,850,10,1035,0,12,0,4,0,16,70,2799,20,45,4,466,1804,58214,0,1,14,130,0,1,0,17,106,7197,0,27,25,1753,1,659,95,2418,0,0,8,1207,0,26,0,4,35,887,3,173,0,31,0,89,1,65,0,12,0,55,1,100,63,5133,1,38,0,1,20,710,1,51,0,0,27,917,8,6165,21,1259,1,15,0,2,3,102,3,153,22,559,3197,100068,183,6974,27,4025,145,8287,0,355,0,3,2,14,73,2101,5,54,77,2092,2,10,10,522,9,640,4,139,32,1501,1,94,17,1127,2,172,20,375,6,404,0,0,528,25299,0,2,5,298,1,11,8,162,10,1144,4,1438,0,5,0,1,7,203,5,133,0,23,3,260,0,1,5,240,0,42,4,50,0,12,84,6313,3,431,1,7,0,3,4,335,0,0,1,38,0,11,174,2674,0,0,3,44,0,1,5,1128,1,25,0,45,2,133,13,628,87,3536,0,3,0,26,7,1748,0,4,0,43,5,18,1,208,12,1360,3,305,0,99,67,1450,2,241,0,0,4,735,0,62,131,2898,415,4261,136,6541,53,368,2,629,1,77,147,156,368,9690,0,8,0,0,6,1217,0,0,0,0,0,1,14,1004,8,819,4,414,1,44,8,179,1,121,0,18,3,58,0,13,8,97,1,202,0,11,59,5207,43,2899,0,1,0,13,92,5959,8,78,2,572,0,0,8,267,3,22,0,0,28,321,0,0,33,2599,0,9,13,362,0,1,11,292,67,1739,92,6114,5,1027,85,1621,15,184,57,3659,375,13979,1,230,0,0,0,0,13,1405,3,1782,1,253,0,1,1,61
2021-06-11,49,1584,40,776,0,9,8,338,0,8,4,164,0,0,0,10,602,25385,4,72,3,75,6,180,0,11,1,23,18,1253,39,2140,0,1,9,828,9,940,0,11,0,4,0,17,60,2370,15,42,4,466,1913,64959,0,1,12,125,0,1,0,16,111,7153,0,29,24,1703,1,585,96,2304,0,0,8,1183,0,15,0,2,35,912,4,173,0,29,0,60,1,59,0,13,0,57,1,89,61,4693,0,21,0,1,19,698,0,37,0,0,23,871,9,6424,23,1336,1,16,0,2,3,105,4,146,21,665,3286,94897,181,7202,26,4048,140,8396,0,327,0,3,2,16,73,2006,4,51,74,2000,2,12,10,501,10,607,5,166,28,1414,1,86,16,1110,1,172,20,404,6,424,0,0,532,25237,0,1,6,307,0,10,8,169,10,1167,4,1492,0,4,0,2,7,192,5,163,1,33,3,258,0,1,5,209,0,32,3,47,0,14,84,6184,2,412,1,7,0,3,5,342,0,0,1,36,0,20,179,2741,0,0,3,45,0,2,5,1161,1,22,0,48,3,130,11,747,82,3262,0,3,0,26,7,1603,0,2,0,46,4,18,1,193,12,1360,3,289,0,91,63,1346,2,196,0,0,5,735,0,62,136,2786,327,3127,139,6430,59,371,2,641,1,100,153,138,371,10195,0,9,0,0,7,1371,0,0,0,0,0,0,16,1184,7,771,4,394,1,46,7,174,1,116,0,21,3,78,0,12,7,96,2,179,0,11,44,5088,51,2730,0,1,0,10,109,6295,8,78,2,547,0,0,8,256,3,21,0,0,28,293,0,0,32,2550,0,11,13,329,0,1,11,257,66,1788,88,6127,5,1073,81,1529,12,174,56,3571,393,15100,1,242,0,0,0,0,14,1367,4,2126,1,241,0,1,1,58
2021-06-12,49,1540,39,760,0,11,8,341,0,8,4,144,0,0,0,3,601,24589,4,71,2,68,5,175,0,11,1,23,16,1181,39,2167,0,1,10,833,9,842,0,11,0,4,0,18,72,2802,15,42,4,466,1963,66770,0,1,12,124,0,1,0,16,109,6961,0,30,24,1703,1,563,88,2194,0,0,8,1167,1,29,0,2,35,954,4,173,0,27,0,60,1,58,0,14,0,59,1,88,58,4310,0,21,0,1,20,693,0,44,0,0,21,835,9,6695,23,1391,1,19,0,2,3,98,4,137,21,786,3375,90093,183,7326,25,4145,139,8539,0,329,0,3,1,14,72,1904,5,47,73,1898,3,11,9,502,10,621,5,166,28,1386,1,81,15,1078,1,165,19,407,6,454,0,0,539,25384,0,2,5,308,0,10,7,157,10,1201,3,1507,0,5,0,3,6,180,5,136,1,33,3,258,0,1,5,195,0,32,3,38,0,14,79,5947,2,363,1,8,0,2,5,346,0,0,1,36,0,21,191,2967,0,0,3,47,0,2,6,1417,1,20,0,54,3,140,13,878,81,3097,0,4,0,26,5,1470,0,1,0,43,3,17,1,185,12,1360,2,278,0,81,61,1290,1,166,0,0,6,740,0,58,137,2661,290,2524,131,6583,60,346,2,672,2,134,154,131,371,10817,0,10,0,0,9,1542,0,0,0,0,0,1,16,1174,7,771,4,394,1,46,7,170,1,116,0,23,4,98,0,12,6,92,2,162,0,7,44,5088,60,2703,0,10,0,11,111,6848,8,78,2,532,0,0,8,260,3,21,0,0,27,256,0,0,31,2616,0,9,13,319,0,0,10,237,70,1895,86,6120,7,1225,78,1442,9,131,53,3395,380,14289,1,253,0,0,0,0,15,1371,4,2117,1,251,0,1,1,52
2021-06-13,55,1520,39,744,0,11,8,347,0,8,5,133,0,0,0,3,590,24107,4,72,2,65,5,182,0,10,1,23,15,1093,40,2276,0,1,10,830,8,791,0,11,0,4,0,18,74,2827,15,42,4,466,2000,66529,0,1,11,123,0,1,0,15,110,6931,0,29,24,1703,1,486,86,2057,0,0,8,1082,1,29,0,1,34,940,4,173,0,25,0,60,0,56,0,12,0,62,1,85,56,3993,0,21,0,1,20,695,0,38,0,0,20,795,9,6997,23,1392,1,20,0,2,2,103,3,114,22,843,3588,85776,181,7903,24,4236,148,8908,0,329,0,2,2,14,68,1778,4,47,70,1806,3,11,9,498,10,598,5,166,29,1333,1,68,15,944,1,158,18,407,6,485,0,0,545,26022,0,2,4,289,1,16,7,143,11,1256,4,1538,0,5,0,12,6,174,4,117,1,41,3,254,0,1,5,185,0,32,4,35,0,14,76,5813,2,336,1,7,0,1,5,352,0,0,1,37,0,31,192,2928,0,0,3,49,0,2,7,1377,1,21,1,61,3,184,12,912,73,2907,0,4,0,26,5,1397,0,1,0,43,2,17,1,176,14,1536,3,260,0,78,57,1223,2,215,0,0,6,767,0,51,137,2610,376,3319,127,6594,60,333,2,686,1,161,146,123,372,11608,0,7,0,0,12,1638,0,0,0,0,0,1,17,1179,7,771,4,394,1,45,6,173,1,116,0,27,4,110,0,11,5,84,2,153,0,10,44,5088,63,2615,0,10,0,11,113,7217,5,78,2,519,0,0,8,262,2,22,0,0,25,232,0,0,30,2635,0,13,13,330,0,0,9,226,76,1882,80,6067,6,1292,77,1434,7,112,51,3140,372,14201,2,255,0,0,0,0,16,1364,4,2131,1,263,0,1,1,59
2021-06-14,61,1517,36,720,0,11,7,351,0,7,5,134,0,0,0,5,583,23978,4,73,1,64,5,189,0,10,1,25,13,989,43,2430,0,1,10,848,7,758,0,10,0,4,0,18,84,3135,12,37,6,480,1973,66913,0,1,9,116,0,1,0,14,107,6826,0,26,23,1669,1,454,79,1975,0,0,8,1070,0,14,0,1,34,914,4,173,0,38,0,69,0,55,0,12,0,65,1,81,56,3925,0,23,0,2,18,696,0,38,0,0,19,748,10,7286,23,1391,1,13,0,2,3,104,4,161,23,820,3675,82058,188,8074,24,4366,148,9737,0,304,0,2,1,15,64,1726,6,53,68,1769,2,7,9,482,12,591,5,166,26,1266,1,71,14,1082,1,156,16,435,7,499,0,0,553,26369,0,2,6,333,1,11,9,139,10,1279,4,1550,0,6,0,12,6,174,5,146,1,41,3,228,0,1,5,181,0,27,3,29,0,23,73,5767,2,310,1,7,0,2,5,353,0,0,1,37,0,36,193,2970,0,0,2,47,0,3,7,1520,1,19,0,60,3,196,13,960,68,2718,0,2,0,26,5,1323,0,2,0,37,2,17,1,173,15,1621,3,236,0,82,58,1145,3,238,0,0,7,782,0,44,136,2498,314,2865,125,6578,59,326,2,720,2,187,140,118,378,12215,0,6,0,0,14,1767,0,0,0,0,0,1,17,1171,7,771,3,338,1,44,7,168,1,166,0,32,3,120,0,13,4,84,2,148,0,7,40,4892,67,2563,0,10,0,11,117,7540,5,43,2,508,0,0,8,259,3,26,0,0,24,231,0,0,28,2768,0,13,13,312,0,0,9,219,77,1925,77,6064,7,1305,74,1423,8,137,49,3148,352,13806,2,264,0,0,0,0,16,1323,4,2112,1,265,0,0,1,55
2021-06-15,62,1564,36,697,0,10,7,353,0,7,6,131,0,0,0,3,564,23424,4,74,2,59,5,186,0,11,1,29,12,922,44,2573,0,1,9,835,7,702,0,11,0,8,0,17,80,2672,11,35,6,480,1986,70870,0,1,10,114,0,1,0,16,109,6689,0,27,22,1642,1,432,83,1819,0,0,6,1058,0,14,0,1,33,913,4,188,0,57,0,59,0,51,0,11,0,68,1,76,56,3528,0,15,0,2,19,706,0,67,0,0,18,666,9,7517,24,1413,0,12,0,2,3,104,4,110,20,903,3721,77719,184,8340,25,4437,141,9933,0,311,0,2,1,17,59,1634,5,50,64,1702,2,6,9,468,12,565,1,27,24,1233,1,68,12,1083,1,150,15,438,7,518,0,0,577,27207,0,2,5,334,1,11,9,127,10,1334,4,1537,0,8,0,12,6,158,4,145,1,41,2,232,0,1,4,169,0,25,3,30,1,25,76,5746,1,289,0,5,0,1,4,353,0,0,1,37,0,39,190,3084,0,0,2,48,0,3,10,2203,1,20,0,69,3,210,15,1030,58,2405,0,2,0,5,3,1267,0,2,0,25,1,18,1,178,19,1703,3,218,0,93,54,1133,3,201,0,0,6,777,0,41,132,2431,358,3211,128,6665,53,299,2,773,1,211,115,104,378,12809,0,5,0,0,18,1975,0,0,0,0,0,1,17,1172,4,558,3,311,1,46,7,156,1,166,0,33,3,142,0,14,3,77,2,133,0,7,39,4882,67,2514,0,18,0,9,129,8144,3,43,2,500,0,0,8,255,3,29,0,0,22,221,0,0,27,2817,0,14,12,319,0,0,5,190,76,2005,77,5970,10,1407,68,1346,7,128,49,2948,349,13562,1,279,0,0,0,0,16,1259,4,2101,1,297,0,0,1,56
2021-06-16,54,1320,36,674,0,9,8,346,0,6,5,140,0,0,0,3,570,22870,2,74,2,53,5,172,0,11,1,31,13,862,48,2775,0,1,10,842,7,629,0,11,0,4,0,16,93,3077,20,31,6,480,2025,72244,0,1,12,108,0,1,0,20,112,6542,0,26,23,1593,1,353,85,1557,0,0,6,1058,0,14,0,1,36,1044,4,216,0,55,0,60,0,50,0,11,0,80,1,72,54,3171,0,19,0,3,16,704,0,65,0,0,18,617,9,7730,24,1363,0,9,0,2,3,103,2,94,19,923,3743,73969,188,8657,24,4512,137,9917,0,319,0,1,1,19,55,1520,3,48,61,1626,2,5,9,449,11,560,2,61,25,1182,1,63,12,1073,1,151,12,423,7,545,0,0,595,28057,0,2,5,324,0,10,8,109,10,1368,4,1560,0,9,0,16,7,145,4,142,1,50,2,247,0,1,5,153,0,20,3,30,1,31,76,5591,1,275,0,4,0,2,4,369,0,0,1,39,0,33,182,3075,0,0,2,48,0,4,11,2393,1,19,1,75,2,242,18,1252,54,2200,0,2,0,5,3,1169,0,2,0,17,1,16,0,173,20,1733,3,188,0,77,49,1107,3,231,0,0,6,816,0,30,129,2361,301,2792,133,6659,46,253,3,839,2,232,92,98,377,13229,0,5,0,0,24,2155,0,0,0,0,0,1,17,1167,2,391,2,352,1,46,6,151,1,166,0,36,3,161,0,17,4,65,2,113,0,7,40,4797,66,2471,0,23,0,11,130,8768,3,26,2,490,0,10,8,256,4,32,0,0,21,206,0,0,28,2767,0,15,11,296,0,0,7,163,70,2004,75,5937,17,1446,68,1305,8,118,43,2873,338,12673,1,300,0,0,0,0,17,1242,4,2077,1,308,0,0,1,55
2021-06-17,69,1520,36,651,0,8,8,355,0,5,5,138,0,0,0,6,550,22321,2,77,1,50,4,157,0,12,1,27,12,792,51,2956,0,1,9,829,7,578,0,10,0,4,0,16,86,2450,22,32,6,538,1998,70237,0,0,13,110,0,1,0,20,114,6393,0,26,23,1568,1,332,83,1293,0,0,5,1035,1,39,0,2,32,903,4,163,0,53,0,61,0,47,0,11,0,88,0,67,52,2836,0,19,0,3,17,709,0,65,0,0,17,583,11,8242,23,1354,0,11,0,3,3,92,3,123,18,805,2916,69710,197,9191,23,4584,135,9616,5,316,0,1,0,17,48,1412,5,56,58,1555,2,5,9,455,11,588,2,61,22,1127,1,61,11,1090,1,149,10,428,7,587,0,0,587,27812,0,2,6,330,0,10,8,96,9,1405,5,1551,0,8,0,15,6,137,4,166,1,59,2,251,0,0,4,136,0,17,2,28,1,36,74,5600,1,260,0,5,0,1,5,383,0,0,1,42,0,33,173,3158,0,0,2,48,0,4,11,2576,1,19,1,93,2,270,20,1248,51,2042,0,2,0,5,3,1099,0,2,0,23,1,15,0,175,23,1786,3,173,0,56,48,1070,3,188,0,0,6,834,0,25,126,2322,273,3494,138,6539,41,230,2,885,2,277,83,92,382,13557,0,4,0,0,28,2334,0,0,0,0,0,0,19,1354,1,272,2,251,1,51,6,140,1,237,0,38,3,204,0,19,4,57,2,97,0,9,24,3396,74,2419,0,28,0,7,130,9142,3,21,2,483,0,11,7,259,4,35,0,0,19,195,0,0,26,2884,0,15,10,307,0,0,7,144,70,2005,70,5865,20,1467,62,1228,7,104,41,2662,317,12080,2,318,0,0,0,0,18,1288,4,2386,1,331,0,0,0,56
2021-06-18,75,1574,35,630,0,7,8,356,0,4,5,145,0,0,0,8,517,21382,1,76,1,48,6,144,0,13,1,21,13,724,52,3160,0,1,10,791,6,466,0,9,0,4,0,14,86,2450,22,31,6,538,2038,72192,0,0,13,107,0,1,0,21,112,6226,0,26,22,1533,1,301,79,1113,0,0,6,1048,1,39,0,2,34,1039,5,192,0,48,0,62,0,48,0,11,0,97,0,71,51,2737,0,14,0,2,17,706,1,67,0,0,18,536,10,8575,26,1300,0,12,0,3,3,92,2,111,17,779,2579,66342,211,9892,24,4691,136,9635,5,313,0,1,0,17,43,1306,5,55,56,1512,1,3,10,449,12,609,0,34,22,1068,1,57,11,921,1,149,8,472,6,605,0,0,590,27701,0,2,5,323,0,10,6,93,10,1433,5,1551,0,10,0,22,5,127,4,127,0,50,2,238,0,0,4,125,0,16,2,30,1,44,73,5542,2,238,0,6,0,1,4,394,0,0,1,40,0,30,162,3274,0,0,2,48,0,4,12,2721,1,17,1,110,2,286,23,1279,48,1936,0,2,0,5,3,1030,0,2,0,15,1,15,0,174,23,1786,4,160,0,65,44,1041,3,212,0,0,5,842,0,25,121,2244,262,3589,125,6561,38,208,2,996,1,312,76,87,390,14227,0,5,0,0,29,2455,0,0,0,0,0,1,16,1179,0,169,1,225,1,51,6,139,1,164,0,46,4,235,0,20,6,51,2,92,0,9,22,3406,67,2435,0,32,0,7,121,9498,3,21,2,471,0,12,8,254,4,38,0,0,19,182,0,0,25,2993,0,15,10,297,0,0,8,140,73,2023,68,5767,25,1466,59,1147,7,91,43,2556,310,11493,2,332,0,0,0,0,18,1331,4,2025,1,351,0,0,0,58
2021-06-19,69,1428,35,609,0,6,8,359,0,4,4,143,0,0,0,7,524,21035,2,75,1,44,6,144,0,12,1,29,13,654,56,3363,0,1,9,765,7,474,0,9,0,4,0,14,86,2231,22,31,6,538,2075,72705,0,0,13,102,0,1,0,18,116,6040,0,24,22,1533,1,274,78,1043,0,0,7,1138,0,25,0,2,38,1068,5,192,0,53,0,70,0,44,0,11,0,112,0,71,49,2545,0,18,0,2,16,702,1,60,0,0,18,494,11,8935,29,1259,0,9,0,3,3,96,2,111,22,865,2332,63112,223,10669,24,4659,135,9493,5,308,0,2,0,24,40,1230,5,54,52,1449,1,3,11,450,13,585,0,34,23,1011,1,56,11,944,1,154,7,517,6,641,0,0,592,27520,0,1,6,367,0,10,5,87,10,1447,6,1560,0,9,0,32,6,114,4,142,0,50,2,238,0,0,4,101,0,16,2,28,1,50,72,5559,1,233,0,4,0,1,4,392,0,0,1,39,0,30,123,2753,0,0,2,49,0,3,11,2465,1,18,1,129,2,341,20,1079,44,1837,0,1,0,5,3,956,0,3,0,21,1,13,0,177,23,1786,4,151,0,64,36,864,4,227,0,0,4,860,1,39,117,2204,262,3589,127,6410,37,199,2,1053,1,339,72,78,400,14844,0,5,0,0,33,2377,0,0,0,0,0,1,16,1190,0,169,1,225,1,54,6,134,1,164,0,50,5,254,0,20,6,38,2,86,0,10,22,3406,66,2341,0,25,0,6,126,10106,3,21,2,468,0,12,9,234,5,41,0,0,18,164,0,0,25,3049,0,17,11,299,0,1,8,134,75,2018,65,5682,29,1418,55,1098,7,91,41,2415,293,11534,2,343,0,0,0,0,18,1301,4,2023,1,377,0,0,0,67
2021-06-20,58,1268,34,587,0,4,9,348,0,4,4,139,0,0,0,7,529,20657,2,78,1,46,6,144,0,13,1,29,12,594,61,3535,0,1,9,716,7,440,0,9,0,4,0,16,84,2156,22,31,6,538,2061,73595,0,1,13,99,0,1,0,15,115,5792,0,23,22,1533,1,256,79,976,0,0,7,1162,0,25,0,2,35,1072,5,250,0,55,0,73,0,42,0,11,0,121,0,73,50,2396,0,18,0,2,16,702,1,60,0,0,18,487,10,9184,34,1258,0,7,0,3,3,101,2,111,19,878,1976,60687,255,11222,26,4689,124,9488,5,319,0,2,0,29,38,1158,5,56,50,1440,1,3,10,450,14,612,0,34,23,954,1,62,11,1236,1,153,7,534,6,666,0,0,594,27420,0,1,6,369,0,3,6,87,10,1442,7,1581,0,8,0,23,6,111,5,161,0,66,2,241,0,0,4,90,0,16,2,27,1,55,71,5557,1,228,0,4,0,1,4,394,0,0,1,38,0,14,148,3301,0,0,2,49,0,3,10,2495,1,17,1,138,3,346,24,1154,45,1798,0,2,0,5,3,907,0,3,0,20,1,13,0,184,28,1916,3,137,0,60,41,998,3,163,0,0,4,841,1,36,114,2112,213,3301,119,6197,36,185,3,1086,2,349,70,76,413,15245,0,5,0,0,36,2470,0,0,0,0,0,1,15,1199,0,169,1,225,1,58,6,123,1,164,0,61,6,260,0,20,6,32,1,77,0,5,22,3406,64,2293,0,27,0,6,134,10891,1,21,2,462,0,12,8,236,5,43,0,0,16,155,0,0,26,3175,0,13,10,271,0,1,8,133,75,2006,66,5693,33,1367,54,1056,7,91,39,2336,289,11408,1,359,0,0,0,0,18,1293,4,2006,1,375,0,0,0,65
2021-06-21,86,1778,35,572,0,4,9,365,0,5,5,137,0,0,0,7,494,18845,2,76,1,46,5,139,0,13,1,24,11,539,65,3762,0,1,9,685,7,437,0,10,0,4,0,16,80,1958,21,27,20,622,2051,73460,0,1,12,94,0,1,0,31,120,5651,0,24,20,1499,1,244,76,922,0,0,7,1167,0,25,0,2,36,1071,5,305,0,41,0,63,0,40,0,12,0,126,0,76,46,2367,0,16,0,4,16,695,1,81,0,0,17,450,11,9591,39,1266,0,20,0,3,3,100,2,71,17,868,1753,58140,263,12128,25,4717,126,9455,5,331,0,2,0,43,36,1097,3,51,46,1429,1,4,10,446,13,640,0,34,26,914,1,56,10,1122,1,149,6,516,5,684,0,0,602,27258,0,2,5,323,0,10,4,86,10,1473,7,1634,0,6,0,26,6,107,3,129,1,76,2,251,0,0,4,85,0,13,2,27,2,50,73,5509,1,211,0,5,0,1,4,391,0,0,1,37,0,13,151,3314,0,0,3,51,0,3,13,2815,0,18,1,144,2,399,24,1422,44,1731,0,2,0,5,2,865,0,2,0,31,1,12,0,181,30,2019,3,134,0,55,36,973,2,160,0,0,4,845,1,47,113,2034,277,3855,129,6027,36,176,3,1105,2,403,76,72,423,15754,0,5,0,0,39,2500,0,0,0,0,0,1,14,1214,0,169,2,180,0,59,5,118,1,70,0,64,7,303,0,18,8,41,1,76,0,7,25,3269,53,2271,0,28,0,6,131,11407,1,6,2,465,0,14,8,220,5,43,0,0,17,139,0,0,27,3149,0,14,10,255,0,1,7,135,79,2172,63,5646,35,1369,54,1055,5,84,40,2223,303,11351,1,377,0,0,0,0,18,1308,5,2024,1,378,0,4,0,66
